Tên_mặt_hàng,Ngày(int),Giá,Ngày
Cà rốt,1546,12000.0,2025-03-30
Cà rốt,1553,12000.0,2025-04-06
Cà rốt,1560,12000.0,2025-04-13
Cà rốt,1567,12000.0,2025-04-20
Cà rốt,1574,12000.0,2025-04-27
Cà rốt,1581,12000.0,2025-05-04
Cà rốt,1588,12000.0,2025-05-11
Cà rốt,1595,12000.0,2025-05-18
Chanh,706,30000.0,2022-12-11
Chanh,713,30000.0,2022-12-18
Chanh,720,30000.0,2022-12-25
Chanh,727,30000.0,2023-01-01
Chanh,734,30000.0,2023-01-08
Chanh,741,30000.0,2023-01-15
Chanh,748,30000.0,2023-01-22
Chanh,755,30000.0,2023-01-29
Chanh,762,30000.0,2023-02-05
Chanh,769,30000.0,2023-02-12
Chanh,776,30000.0,2023-02-19
Chanh,783,30000.0,2023-02-26
Chanh,790,30000.0,2023-03-05
Chanh,797,30000.0,2023-03-12
Chanh,804,30000.0,2023-03-19
Chanh,811,30000.0,2023-03-26
Chanh,818,30000.0,2023-04-02
Chanh,825,30000.0,2023-04-09
Chanh,832,30000.0,2023-04-16
Chanh,839,30000.0,2023-04-23
Chanh,846,30000.0,2023-04-30
Chanh,853,30000.0,2023-05-07
Chanh,860,30000.0,2023-05-14
Chanh,867,30000.0,2023-05-21
Chanh,874,30000.0,2023-05-28
Chanh,881,30000.0,2023-06-04
Chanh,888,30000.0,2023-06-11
Chanh,895,30000.0,2023-06-18
Chanh,902,30000.0,2023-06-25
Chanh,909,30000.0,2023-07-02
Chanh,916,30000.0,2023-07-09
Chanh,923,30000.0,2023-07-16
Chanh,930,30000.0,2023-07-23
Chanh,937,30000.0,2023-07-30
Chanh,944,30000.0,2023-08-06
Chanh,951,30000.0,2023-08-13
Chanh,958,30000.0,2023-08-20
Chanh,965,30000.0,2023-08-27
Chanh,972,30000.0,2023-09-03
Chanh,979,30000.0,2023-09-10
Chanh,986,30000.0,2023-09-17
Chanh,993,30000.0,2023-09-24
Chanh,1000,30000.0,2023-10-01
Chanh,1007,30000.0,2023-10-08
Chanh,1014,30000.0,2023-10-15
Chanh,1021,30000.0,2023-10-22
Chanh,1028,30000.0,2023-10-29
Chanh,1035,30000.0,2023-11-05
Chanh,1042,30000.0,2023-11-12
Chanh,1049,30000.0,2023-11-19
Chanh,1056,30000.0,2023-11-26
Chanh,1063,30000.0,2023-12-03
Chanh,1070,30000.0,2023-12-10
Chanh,1077,30000.0,2023-12-17
Chanh,1084,30000.0,2023-12-24
Chanh,1091,30000.0,2023-12-31
Chanh,1098,30000.0,2024-01-07
Chanh,1105,30000.0,2024-01-14
Chanh,1112,30000.0,2024-01-21
Chanh,1119,30000.0,2024-01-28
Chanh,1126,30000.0,2024-02-04
Chanh,1133,30000.0,2024-02-11
Chanh,1140,30000.0,2024-02-18
Chanh,1147,30000.0,2024-02-25
Chanh,1154,30000.0,2024-03-03
Chanh,1161,30000.0,2024-03-10
Chanh,1168,30000.0,2024-03-17
Chanh,1175,30000.0,2024-03-24
Chanh,1182,30000.0,2024-03-31
Chanh,1189,30000.0,2024-04-07
Chanh,1196,30000.0,2024-04-14
Chanh,1203,30000.0,2024-04-21
Chanh,1210,30000.0,2024-04-28
Chanh,1217,30000.0,2024-05-05
Chanh,1224,30000.0,2024-05-12
Chanh,1231,30000.0,2024-05-19
Chanh,1238,30000.0,2024-05-26
Chanh,1245,30000.0,2024-06-02
Chanh,1252,30000.0,2024-06-09
Chanh,1259,30000.0,2024-06-16
Chanh,1266,30000.0,2024-06-23
Chanh,1273,30000.0,2024-06-30
Chanh,1280,30000.0,2024-07-07
Chanh,1287,30000.0,2024-07-14
Chanh,1294,30000.0,2024-07-21
Chanh,1301,30000.0,2024-07-28
Chanh,1308,30000.0,2024-08-04
Chanh,1315,30000.0,2024-08-11
Chanh,1322,30000.0,2024-08-18
Chanh,1329,30000.0,2024-08-25
Chanh,1336,30000.0,2024-09-01
Chanh,1343,30000.0,2024-09-08
Chanh,1350,30000.0,2024-09-15
Chanh,1357,30000.0,2024-09-22
Chanh,1364,30000.0,2024-09-29
Chanh,1371,30000.0,2024-10-06
Chanh,1378,30000.0,2024-10-13
Chanh,1385,30000.0,2024-10-20
Chanh,1392,30000.0,2024-10-27
Chanh,1399,30000.0,2024-11-03
Chanh,1406,30000.0,2024-11-10
Chanh,1413,30000.0,2024-11-17
Chanh,1420,30000.0,2024-11-24
Chanh,1427,30000.0,2024-12-01
Chanh,1434,30000.0,2024-12-08
Chanh,1441,30000.0,2024-12-15
Chanh,1448,30000.0,2024-12-22
Chanh,1455,30000.0,2024-12-29
Chanh,1462,30000.0,2025-01-05
Chanh,1469,30000.0,2025-01-12
Chanh,1476,30000.0,2025-01-19
Chanh,1483,30000.0,2025-01-26
Chanh,1490,30000.0,2025-02-02
Chanh,1497,30000.0,2025-02-09
Chanh,1504,30000.0,2025-02-16
Chanh,1511,30000.0,2025-02-23
Chanh,1518,30000.0,2025-03-02
Chanh,1525,30000.0,2025-03-09
Chanh,1532,30000.0,2025-03-16
Chanh,1539,30000.0,2025-03-23
Chanh,1546,30000.0,2025-03-30
Chanh,1553,30000.0,2025-04-06
Chanh,1560,30000.0,2025-04-13
Chanh,1567,30000.0,2025-04-20
Chanh,1574,30000.0,2025-04-27
Chanh,1581,30000.0,2025-05-04
Chanh,1588,30000.0,2025-05-11
Chanh,1595,30000.0,2025-05-18
Đậu cove,6,15000.0,2021-01-10
Đậu cove,13,15000.0,2021-01-17
Đậu cove,20,15000.0,2021-01-24
Đậu cove,27,15000.0,2021-01-31
Đậu cove,34,15000.0,2021-02-07
Đậu cove,41,15000.0,2021-02-14
Đậu cove,48,15000.0,2021-02-21
Đậu cove,55,15000.0,2021-02-28
Đậu cove,62,15000.0,2021-03-07
Đậu cove,69,15000.0,2021-03-14
Đậu cove,76,15000.0,2021-03-21
Đậu cove,83,15000.0,2021-03-28
Đậu cove,90,15000.0,2021-04-04
Đậu cove,97,15000.0,2021-04-11
Đậu cove,104,15000.0,2021-04-18
Đậu cove,111,15000.0,2021-04-25
Đậu cove,118,15000.0,2021-05-02
Đậu cove,125,15000.0,2021-05-09
Đậu cove,132,15000.0,2021-05-16
Đậu cove,139,15000.0,2021-05-23
Đậu cove,146,15000.0,2021-05-30
Đậu cove,153,15000.0,2021-06-06
Đậu cove,160,15000.0,2021-06-13
Đậu cove,167,15000.0,2021-06-20
Đậu cove,174,15000.0,2021-06-27
Đậu cove,181,15000.0,2021-07-04
Đậu cove,188,15000.0,2021-07-11
Đậu cove,195,15000.0,2021-07-18
Đậu cove,202,15000.0,2021-07-25
Đậu cove,209,15000.0,2021-08-01
Đậu cove,216,15000.0,2021-08-08
Đậu cove,223,15000.0,2021-08-15
Đậu cove,230,15000.0,2021-08-22
Đậu cove,237,15000.0,2021-08-29
Đậu cove,244,15000.0,2021-09-05
Đậu cove,251,15000.0,2021-09-12
Đậu cove,258,15000.0,2021-09-19
Đậu cove,265,15000.0,2021-09-26
Đậu cove,272,15000.0,2021-10-03
Đậu cove,279,15000.0,2021-10-10
Đậu cove,286,15000.0,2021-10-17
Đậu cove,293,15000.0,2021-10-24
Đậu cove,300,15000.0,2021-10-31
Đậu cove,307,15000.0,2021-11-07
Đậu cove,314,15000.0,2021-11-14
Đậu cove,321,15000.0,2021-11-21
Đậu cove,328,15000.0,2021-11-28
Đậu cove,335,15000.0,2021-12-05
Đậu cove,342,15000.0,2021-12-12
Đậu cove,349,15000.0,2021-12-19
Đậu cove,356,15000.0,2021-12-26
Đậu cove,363,15000.0,2022-01-02
Đậu cove,370,15000.0,2022-01-09
Đậu cove,377,15000.0,2022-01-16
Đậu cove,384,15000.0,2022-01-23
Đậu cove,391,15000.0,2022-01-30
Đậu cove,398,15000.0,2022-02-06
Đậu cove,405,15000.0,2022-02-13
Đậu cove,412,15000.0,2022-02-20
Đậu cove,419,15000.0,2022-02-27
Đậu cove,426,15000.0,2022-03-06
Đậu cove,433,15000.0,2022-03-13
Đậu cove,440,15000.0,2022-03-20
Đậu cove,447,15000.0,2022-03-27
Đậu cove,454,15000.0,2022-04-03
Đậu cove,461,15000.0,2022-04-10
Đậu cove,468,15000.0,2022-04-17
Đậu cove,475,15000.0,2022-04-24
Đậu cove,482,15000.0,2022-05-01
Đậu cove,489,15000.0,2022-05-08
Đậu cove,496,15000.0,2022-05-15
Đậu cove,503,15000.0,2022-05-22
Đậu cove,510,15000.0,2022-05-29
Đậu cove,517,15000.0,2022-06-05
Đậu cove,524,15000.0,2022-06-12
Đậu cove,531,15000.0,2022-06-19
Đậu cove,538,15000.0,2022-06-26
Đậu cove,545,15000.0,2022-07-03
Đậu cove,552,15000.0,2022-07-10
Đậu cove,559,15000.0,2022-07-17
Đậu cove,566,15000.0,2022-07-24
Đậu cove,573,15000.0,2022-07-31
Đậu cove,580,15000.0,2022-08-07
Đậu cove,587,15000.0,2022-08-14
Đậu cove,594,15000.0,2022-08-21
Đậu cove,601,15000.0,2022-08-28
Đậu cove,608,15000.0,2022-09-04
Đậu cove,615,15000.0,2022-09-11
Đậu cove,622,15000.0,2022-09-18
Đậu cove,629,15000.0,2022-09-25
Đậu cove,636,15000.0,2022-10-02
Đậu cove,643,15000.0,2022-10-09
Đậu cove,650,15000.0,2022-10-16
Đậu cove,657,15000.0,2022-10-23
Đậu cove,664,15000.0,2022-10-30
Đậu cove,671,15000.0,2022-11-06
Đậu cove,678,15000.0,2022-11-13
Đậu cove,685,15000.0,2022-11-20
Đậu cove,692,15000.0,2022-11-27
Đậu cove,699,15000.0,2022-12-04
Đậu cove,706,15000.0,2022-12-11
Đậu cove,713,15000.0,2022-12-18
Đậu cove,720,15000.0,2022-12-25
Đậu cove,727,15000.0,2023-01-01
Đậu cove,734,15000.0,2023-01-08
Đậu cove,741,15000.0,2023-01-15
Đậu cove,748,15000.0,2023-01-22
Đậu cove,755,15000.0,2023-01-29
Đậu cove,762,15000.0,2023-02-05
Đậu cove,769,15000.0,2023-02-12
Đậu cove,776,15000.0,2023-02-19
Đậu cove,783,15000.0,2023-02-26
Đậu cove,790,15000.0,2023-03-05
Đậu cove,797,15000.0,2023-03-12
Đậu cove,804,15000.0,2023-03-19
Đậu cove,811,15000.0,2023-03-26
Đậu cove,818,15000.0,2023-04-02
Đậu cove,825,15000.0,2023-04-09
Đậu cove,832,15000.0,2023-04-16
Đậu cove,839,15000.0,2023-04-23
Đậu cove,846,15000.0,2023-04-30
Đậu cove,853,15000.0,2023-05-07
Đậu cove,860,15000.0,2023-05-14
Đậu cove,867,15000.0,2023-05-21
Đậu cove,874,15000.0,2023-05-28
Đậu cove,881,15000.0,2023-06-04
Đậu cove,888,15000.0,2023-06-11
Đậu cove,895,15000.0,2023-06-18
Đậu cove,902,15000.0,2023-06-25
Đậu cove,909,15000.0,2023-07-02
Đậu cove,916,15000.0,2023-07-09
Đậu cove,923,15000.0,2023-07-16
Đậu cove,930,15000.0,2023-07-23
Đậu cove,937,15000.0,2023-07-30
Đậu cove,944,15000.0,2023-08-06
Đậu cove,951,15000.0,2023-08-13
Đậu cove,958,15000.0,2023-08-20
Đậu cove,965,15000.0,2023-08-27
Đậu cove,972,15000.0,2023-09-03
Đậu cove,979,15000.0,2023-09-10
Đậu cove,986,15000.0,2023-09-17
Đậu cove,993,15000.0,2023-09-24
Đậu cove,1000,15000.0,2023-10-01
Đậu cove,1007,15000.0,2023-10-08
Đậu cove,1014,15000.0,2023-10-15
Đậu cove,1021,15000.0,2023-10-22
Đậu cove,1028,15000.0,2023-10-29
Đậu cove,1035,15000.0,2023-11-05
Đậu cove,1042,15000.0,2023-11-12
Đậu cove,1049,15000.0,2023-11-19
Đậu cove,1056,15000.0,2023-11-26
Đậu cove,1063,15000.0,2023-12-03
Đậu cove,1070,15000.0,2023-12-10
Đậu cove,1077,15000.0,2023-12-17
Đậu cove,1084,15000.0,2023-12-24
Đậu cove,1091,15000.0,2023-12-31
Đậu cove,1098,15000.0,2024-01-07
Đậu cove,1105,15000.0,2024-01-14
Đậu cove,1112,15000.0,2024-01-21
Đậu cove,1119,15000.0,2024-01-28
Đậu cove,1126,15000.0,2024-02-04
Đậu cove,1133,15000.0,2024-02-11
Đậu cove,1140,15000.0,2024-02-18
Đậu cove,1147,15000.0,2024-02-25
Đậu cove,1154,15000.0,2024-03-03
Đậu cove,1161,15000.0,2024-03-10
Đậu cove,1168,15000.0,2024-03-17
Đậu cove,1175,15000.0,2024-03-24
Đậu cove,1182,15000.0,2024-03-31
Đậu cove,1189,15000.0,2024-04-07
Đậu cove,1196,15000.0,2024-04-14
Đậu cove,1203,15000.0,2024-04-21
Đậu cove,1210,15000.0,2024-04-28
Đậu cove,1217,15000.0,2024-05-05
Đậu cove,1224,15000.0,2024-05-12
Đậu cove,1231,15000.0,2024-05-19
Đậu cove,1238,15000.0,2024-05-26
Đậu cove,1245,15000.0,2024-06-02
Đậu cove,1252,15000.0,2024-06-09
Đậu cove,1259,15000.0,2024-06-16
Đậu cove,1266,15000.0,2024-06-23
Đậu cove,1273,15000.0,2024-06-30
Đậu cove,1280,15000.0,2024-07-07
Đậu cove,1287,15000.0,2024-07-14
Đậu cove,1294,15000.0,2024-07-21
Đậu cove,1301,15000.0,2024-07-28
Đậu cove,1308,15000.0,2024-08-04
Đậu cove,1315,15000.0,2024-08-11
Đậu cove,1322,15000.0,2024-08-18
Đậu cove,1329,15000.0,2024-08-25
Đậu cove,1336,15000.0,2024-09-01
Đậu cove,1343,15000.0,2024-09-08
Đậu cove,1350,15000.0,2024-09-15
Đậu cove,1357,15000.0,2024-09-22
Đậu cove,1364,15000.0,2024-09-29
Đậu cove,1371,15000.0,2024-10-06
Đậu cove,1378,15000.0,2024-10-13
Đậu cove,1385,15000.0,2024-10-20
Đậu cove,1392,15000.0,2024-10-27
Đậu cove,1399,15000.0,2024-11-03
Đậu cove,1406,15000.0,2024-11-10
Đậu cove,1413,15000.0,2024-11-17
Đậu cove,1420,15000.0,2024-11-24
Đậu cove,1427,15000.0,2024-12-01
Đậu cove,1434,15000.0,2024-12-08
Đậu cove,1441,15000.0,2024-12-15
Đậu cove,1448,15000.0,2024-12-22
Đậu cove,1455,15000.0,2024-12-29
Đậu cove,1462,15000.0,2025-01-05
Đậu cove,1469,15000.0,2025-01-12
Đậu cove,1476,15000.0,2025-01-19
Đậu cove,1483,15000.0,2025-01-26
Đậu cove,1490,15000.0,2025-02-02
Đậu cove,1497,15000.0,2025-02-09
Đậu cove,1504,15000.0,2025-02-16
Đậu cove,1511,15000.0,2025-02-23
Đậu cove,1518,15000.0,2025-03-02
Đậu cove,1525,15000.0,2025-03-09
Đậu cove,1532,15000.0,2025-03-16
Đậu cove,1539,15000.0,2025-03-23
Đậu cove,1546,15000.0,2025-03-30
Đậu cove,1553,15000.0,2025-04-06
Đậu cove,1560,15000.0,2025-04-13
Đậu cove,1567,15000.0,2025-04-20
Đậu cove,1574,15000.0,2025-04-27
Đậu cove,1581,15000.0,2025-05-04
Đậu cove,1588,15000.0,2025-05-11
Đậu cove,1595,15000.0,2025-05-18
Dưa chuột/dưa chuột,734,9000.0,2023-01-08
Dưa chuột/dưa chuột,741,9000.0,2023-01-15
Dưa chuột/dưa chuột,748,9000.0,2023-01-22
Dưa chuột/dưa chuột,755,9000.0,2023-01-29
Dưa chuột/dưa chuột,762,9000.0,2023-02-05
Dưa chuột/dưa chuột,769,9000.0,2023-02-12
Dưa chuột/dưa chuột,776,9000.0,2023-02-19
Dưa chuột/dưa chuột,783,9000.0,2023-02-26
Dưa chuột/dưa chuột,790,9000.0,2023-03-05
Dưa chuột/dưa chuột,797,9000.0,2023-03-12
Dưa chuột/dưa chuột,804,9000.0,2023-03-19
Dưa chuột/dưa chuột,811,9000.0,2023-03-26
Dưa chuột/dưa chuột,818,9000.0,2023-04-02
Dưa chuột/dưa chuột,825,9000.0,2023-04-09
Dưa chuột/dưa chuột,832,9000.0,2023-04-16
Dưa chuột/dưa chuột,839,9000.0,2023-04-23
Dưa chuột/dưa chuột,846,9000.0,2023-04-30
Dưa chuột/dưa chuột,853,9000.0,2023-05-07
Dưa chuột/dưa chuột,860,9000.0,2023-05-14
Dưa chuột/dưa chuột,867,9000.0,2023-05-21
Dưa chuột/dưa chuột,874,9000.0,2023-05-28
Dưa chuột/dưa chuột,881,9000.0,2023-06-04
Dưa chuột/dưa chuột,888,9000.0,2023-06-11
Dưa chuột/dưa chuột,895,9000.0,2023-06-18
Dưa chuột/dưa chuột,902,9000.0,2023-06-25
Dưa chuột/dưa chuột,909,9000.0,2023-07-02
Dưa chuột/dưa chuột,916,9000.0,2023-07-09
Dưa chuột/dưa chuột,923,9000.0,2023-07-16
Dưa chuột/dưa chuột,930,9000.0,2023-07-23
Dưa chuột/dưa chuột,937,9000.0,2023-07-30
Dưa chuột/dưa chuột,944,9000.0,2023-08-06
Dưa chuột/dưa chuột,951,9000.0,2023-08-13
Dưa chuột/dưa chuột,958,9000.0,2023-08-20
Dưa chuột/dưa chuột,965,9000.0,2023-08-27
Dưa chuột/dưa chuột,972,9000.0,2023-09-03
Dưa chuột/dưa chuột,979,9000.0,2023-09-10
Dưa chuột/dưa chuột,986,9000.0,2023-09-17
Dưa chuột/dưa chuột,993,9000.0,2023-09-24
Dưa chuột/dưa chuột,1000,9000.0,2023-10-01
Dưa chuột/dưa chuột,1007,9000.0,2023-10-08
Dưa chuột/dưa chuột,1014,9000.0,2023-10-15
Dưa chuột/dưa chuột,1021,9000.0,2023-10-22
Dưa chuột/dưa chuột,1028,9000.0,2023-10-29
Dưa chuột/dưa chuột,1035,9000.0,2023-11-05
Dưa chuột/dưa chuột,1042,9000.0,2023-11-12
Dưa chuột/dưa chuột,1049,9000.0,2023-11-19
Dưa chuột/dưa chuột,1056,9000.0,2023-11-26
Dưa chuột/dưa chuột,1063,9000.0,2023-12-03
Dưa chuột/dưa chuột,1070,9000.0,2023-12-10
Dưa chuột/dưa chuột,1077,9000.0,2023-12-17
Dưa chuột/dưa chuột,1084,9000.0,2023-12-24
Dưa chuột/dưa chuột,1091,9000.0,2023-12-31
Dưa chuột/dưa chuột,1098,9000.0,2024-01-07
Dưa chuột/dưa chuột,1105,9000.0,2024-01-14
Dưa chuột/dưa chuột,1112,9000.0,2024-01-21
Dưa chuột/dưa chuột,1119,9000.0,2024-01-28
Dưa chuột/dưa chuột,1126,9000.0,2024-02-04
Dưa chuột/dưa chuột,1133,9000.0,2024-02-11
Dưa chuột/dưa chuột,1140,9000.0,2024-02-18
Dưa chuột/dưa chuột,1147,9000.0,2024-02-25
Dưa chuột/dưa chuột,1154,9000.0,2024-03-03
Dưa chuột/dưa chuột,1161,9000.0,2024-03-10
Dưa chuột/dưa chuột,1168,9000.0,2024-03-17
Dưa chuột/dưa chuột,1175,9000.0,2024-03-24
Dưa chuột/dưa chuột,1182,9000.0,2024-03-31
Dưa chuột/dưa chuột,1189,9000.0,2024-04-07
Dưa chuột/dưa chuột,1196,9000.0,2024-04-14
Dưa chuột/dưa chuột,1203,9000.0,2024-04-21
Dưa chuột/dưa chuột,1210,9000.0,2024-04-28
Dưa chuột/dưa chuột,1217,9000.0,2024-05-05
Dưa chuột/dưa chuột,1224,9000.0,2024-05-12
Dưa chuột/dưa chuột,1231,9000.0,2024-05-19
Dưa chuột/dưa chuột,1238,9000.0,2024-05-26
Dưa chuột/dưa chuột,1245,9000.0,2024-06-02
Dưa chuột/dưa chuột,1252,9000.0,2024-06-09
Dưa chuột/dưa chuột,1259,9000.0,2024-06-16
Dưa chuột/dưa chuột,1266,9000.0,2024-06-23
Dưa chuột/dưa chuột,1273,9000.0,2024-06-30
Dưa chuột/dưa chuột,1280,9000.0,2024-07-07
Dưa chuột/dưa chuột,1287,9000.0,2024-07-14
Dưa chuột/dưa chuột,1294,9000.0,2024-07-21
Dưa chuột/dưa chuột,1301,9000.0,2024-07-28
Dưa chuột/dưa chuột,1308,9000.0,2024-08-04
Dưa chuột/dưa chuột,1315,9000.0,2024-08-11
Dưa chuột/dưa chuột,1322,9000.0,2024-08-18
Dưa chuột/dưa chuột,1329,9000.0,2024-08-25
Dưa chuột/dưa chuột,1336,9000.0,2024-09-01
Dưa chuột/dưa chuột,1343,9000.0,2024-09-08
Dưa chuột/dưa chuột,1350,9000.0,2024-09-15
Dưa chuột/dưa chuột,1357,9000.0,2024-09-22
Dưa chuột/dưa chuột,1364,9000.0,2024-09-29
Dưa chuột/dưa chuột,1371,9000.0,2024-10-06
Dưa chuột/dưa chuột,1378,9000.0,2024-10-13
Dưa chuột/dưa chuột,1385,9000.0,2024-10-20
Dưa chuột/dưa chuột,1392,9000.0,2024-10-27
Dưa chuột/dưa chuột,1399,9000.0,2024-11-03
Dưa chuột/dưa chuột,1406,9000.0,2024-11-10
Dưa chuột/dưa chuột,1413,9000.0,2024-11-17
Dưa chuột/dưa chuột,1420,9000.0,2024-11-24
Dưa chuột/dưa chuột,1427,9000.0,2024-12-01
Dưa chuột/dưa chuột,1434,9000.0,2024-12-08
Dưa chuột/dưa chuột,1441,9000.0,2024-12-15
Dưa chuột/dưa chuột,1448,9000.0,2024-12-22
Dưa chuột/dưa chuột,1455,9000.0,2024-12-29
Dưa chuột/dưa chuột,1462,9000.0,2025-01-05
Dưa chuột/dưa chuột,1469,9000.0,2025-01-12
Dưa chuột/dưa chuột,1476,9000.0,2025-01-19
Dưa chuột/dưa chuột,1483,9000.0,2025-01-26
Dưa chuột/dưa chuột,1490,9000.0,2025-02-02
Dưa chuột/dưa chuột,1497,9000.0,2025-02-09
Dưa chuột/dưa chuột,1504,9000.0,2025-02-16
Dưa chuột/dưa chuột,1511,9000.0,2025-02-23
Dưa chuột/dưa chuột,1518,9000.0,2025-03-02
Dưa chuột/dưa chuột,1525,9000.0,2025-03-09
Dưa chuột/dưa chuột,1532,9000.0,2025-03-16
Dưa chuột/dưa chuột,1539,9000.0,2025-03-23
Dưa chuột/dưa chuột,1546,9000.0,2025-03-30
Dưa chuột/dưa chuột,1553,9000.0,2025-04-06
Dưa chuột/dưa chuột,1560,9000.0,2025-04-13
Dưa chuột/dưa chuột,1567,9000.0,2025-04-20
Dưa chuột/dưa chuột,1574,9000.0,2025-04-27
Dưa chuột/dưa chuột,1581,9000.0,2025-05-04
Dưa chuột/dưa chuột,1588,9000.0,2025-05-11
Dưa chuột/dưa chuột,1595,9000.0,2025-05-18
Khoai tây,6,15000.0,2021-01-10
Khoai tây,13,15000.0,2021-01-17
Khoai tây,20,15000.0,2021-01-24
Khoai tây,27,15000.0,2021-01-31
Khoai tây,34,15000.0,2021-02-07
Khoai tây,41,15000.0,2021-02-14
Khoai tây,48,15000.0,2021-02-21
Khoai tây,55,15000.0,2021-02-28
Khoai tây,62,15000.0,2021-03-07
Khoai tây,69,15000.0,2021-03-14
Khoai tây,76,15000.0,2021-03-21
Khoai tây,83,15000.0,2021-03-28
Khoai tây,90,15000.0,2021-04-04
Khoai tây,97,15000.0,2021-04-11
Khoai tây,104,15000.0,2021-04-18
Khoai tây,111,15000.0,2021-04-25
Khoai tây,118,15000.0,2021-05-02
Khoai tây,125,15000.0,2021-05-09
Khoai tây,132,15000.0,2021-05-16
Khoai tây,139,15000.0,2021-05-23
Khoai tây,146,15000.0,2021-05-30
Khoai tây,153,15000.0,2021-06-06
Khoai tây,160,15000.0,2021-06-13
Khoai tây,167,15000.0,2021-06-20
Khoai tây,174,15000.0,2021-06-27
Khoai tây,181,15000.0,2021-07-04
Khoai tây,188,15000.0,2021-07-11
Khoai tây,195,15000.0,2021-07-18
Khoai tây,202,15000.0,2021-07-25
Khoai tây,209,15000.0,2021-08-01
Khoai tây,216,15000.0,2021-08-08
Khoai tây,223,15000.0,2021-08-15
Khoai tây,230,15000.0,2021-08-22
Khoai tây,237,15000.0,2021-08-29
Khoai tây,244,15000.0,2021-09-05
Khoai tây,251,15000.0,2021-09-12
Khoai tây,258,15000.0,2021-09-19
Khoai tây,265,15000.0,2021-09-26
Khoai tây,272,15000.0,2021-10-03
Khoai tây,279,15000.0,2021-10-10
Khoai tây,286,15000.0,2021-10-17
Khoai tây,293,15000.0,2021-10-24
Khoai tây,300,15000.0,2021-10-31
Khoai tây,307,15000.0,2021-11-07
Khoai tây,314,15000.0,2021-11-14
Khoai tây,321,15000.0,2021-11-21
Khoai tây,328,15000.0,2021-11-28
Khoai tây,335,15000.0,2021-12-05
Khoai tây,342,15000.0,2021-12-12
Khoai tây,349,15000.0,2021-12-19
Khoai tây,356,15000.0,2021-12-26
Khoai tây,363,15000.0,2022-01-02
Khoai tây,370,15000.0,2022-01-09
Khoai tây,377,15000.0,2022-01-16
Khoai tây,384,15000.0,2022-01-23
Khoai tây,391,15000.0,2022-01-30
Khoai tây,398,15000.0,2022-02-06
Khoai tây,405,15000.0,2022-02-13
Khoai tây,412,15000.0,2022-02-20
Khoai tây,419,15000.0,2022-02-27
Khoai tây,426,15000.0,2022-03-06
Khoai tây,433,15000.0,2022-03-13
Khoai tây,440,15000.0,2022-03-20
Khoai tây,447,15000.0,2022-03-27
Khoai tây,454,15000.0,2022-04-03
Khoai tây,461,15000.0,2022-04-10
Khoai tây,468,15000.0,2022-04-17
Khoai tây,475,15000.0,2022-04-24
Khoai tây,482,15000.0,2022-05-01
Khoai tây,489,15000.0,2022-05-08
Khoai tây,496,15000.0,2022-05-15
Khoai tây,503,15000.0,2022-05-22
Khoai tây,510,15000.0,2022-05-29
Khoai tây,517,15000.0,2022-06-05
Khoai tây,524,15000.0,2022-06-12
Khoai tây,531,15000.0,2022-06-19
Khoai tây,538,15000.0,2022-06-26
Khoai tây,545,15000.0,2022-07-03
Khoai tây,552,15000.0,2022-07-10
Khoai tây,559,15000.0,2022-07-17
Khoai tây,566,15000.0,2022-07-24
Khoai tây,573,15000.0,2022-07-31
Khoai tây,580,15000.0,2022-08-07
Khoai tây,587,15000.0,2022-08-14
Khoai tây,594,15000.0,2022-08-21
Khoai tây,601,15000.0,2022-08-28
Khoai tây,608,15000.0,2022-09-04
Khoai tây,615,15000.0,2022-09-11
Khoai tây,622,15000.0,2022-09-18
Khoai tây,629,15000.0,2022-09-25
Khoai tây,636,15000.0,2022-10-02
Khoai tây,643,15000.0,2022-10-09
Khoai tây,650,15000.0,2022-10-16
Khoai tây,657,15000.0,2022-10-23
Khoai tây,664,15000.0,2022-10-30
Khoai tây,671,15000.0,2022-11-06
Khoai tây,678,15000.0,2022-11-13
Khoai tây,685,15000.0,2022-11-20
Khoai tây,692,15000.0,2022-11-27
Khoai tây,699,15000.0,2022-12-04
Khoai tây,706,15000.0,2022-12-11
Khoai tây,713,15000.0,2022-12-18
Khoai tây,720,15000.0,2022-12-25
