Tên_mặt_hàng,Thị_trường,Loại_giá,Nguồn,Ngày,Giá
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-07-12,6900.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-07-11,7100.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-07-10,10600.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-07-10,13270.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-07-10,6900.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-07-09,7100.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-07-05,10600.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-07-05,13270.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-07-05,6900.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-07-04,7100.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-07-03,10600.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-07-03,13270.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-07-03,6900.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-07-02,7100.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-06-28,10800.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-06-28,13470.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-06-28,7600.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-06-27,7100.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-06-26,10800.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-06-26,13470.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-06-26,7600.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-06-25,7100.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-06-21,10850.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-06-21,13520.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-06-21,7600.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-06-20,7300.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-06-19,10850.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-06-19,13520.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-06-19,7600.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-06-18,7300.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-06-14,10750.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-06-14,13420.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-06-14,7600.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-06-13,7300.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-06-12,10750.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-06-12,13420.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-06-12,7600.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-06-11,7300.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-06-07,10750.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-06-07,13420.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-06-07,7600.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-06-06,7500.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-06-05,10750.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-06-05,13420.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-06-05,7600.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-06-04,7500.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-05-31,10850.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-05-31,13520.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-05-31,7700.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-05-30,7500.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-05-29,10850.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-05-29,13520.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-05-29,7700.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-05-28,7950.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-05-24,10850.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-05-24,14150.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-05-24,8100.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-05-23,7950.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-05-22,10850.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-05-22,14150.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-05-22,8100.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-05-21,7950.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-05-17,10850.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-05-17,14150.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-05-17,7800.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-05-16,7950.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-05-15,10850.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-05-15,14150.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-05-15,7800.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-05-14,7950.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-05-10,10450.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-05-10,13750.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-05-10,7600.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-05-09,7950.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-05-08,10450.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-05-08,13750.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-05-08,7600.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-05-07,7950.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-05-03,10450.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-05-03,13750.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-05-03,7600.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-05-02,7950.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-05-01,10450.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-05-01,13750.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-05-01,7600.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-04-30,7950.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-04-26,10350.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-04-26,13650.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-04-26,7400.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-04-25,7950.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-04-24,10350.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-04-24,13650.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-04-24,7400.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-04-23,7950.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-04-19,10350.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-04-19,13650.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-04-19,7400.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-04-18,7950.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-04-17,10350.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-04-17,13650.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-04-17,7400.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-04-16,7650.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-04-12,10350.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-04-12,13650.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-04-12,7400.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-04-11,7650.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-04-10,10350.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-04-10,13650.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-04-10,7400.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-04-09,7950.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-04-05,10600.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-04-05,13900.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-04-05,7600.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-04-04,7950.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-04-03,10600.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-04-03,13900.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-04-03,7600.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-04-02,7950.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-03-29,10600.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-03-29,13900.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-03-29,7600.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-03-28,7800.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-03-27,10600.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-03-27,13900.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-03-27,7600.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-03-26,7800.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-03-22,10600.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-03-22,13900.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-03-22,7600.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-03-21,7750.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-03-20,10600.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-03-20,13900.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-03-20,7600.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-03-19,7750.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-03-15,10600.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-03-15,13900.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-03-15,7600.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-03-14,7750.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-03-13,10600.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-03-13,13900.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-03-13,7400.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-03-12,7750.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-03-08,10600.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-03-08,13900.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-03-08,7400.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-03-07,7400.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-03-06,10400.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-03-06,13700.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-03-06,7300.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-03-05,7400.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-03-01,10400.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-03-01,13700.0
OM 5451,Kiên Giang,Thu mua,CTV địa phương,2024-03-01,7300.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-02-29,7400.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-02-28,10400.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-02-28,13600.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-02-27,7400.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-02-23,10400.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-02-23,13600.0
OM 5451,An Giang,Thu mua,CTV địa phương,2024-02-22,8350.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-02-21,10400.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-02-21,13600.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-02-16,10400.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-02-16,13600.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-02-14,10400.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-02-14,13600.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-02-09,10400.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-02-09,13600.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-02-07,10700.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-02-07,14000.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-02-02,10700.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-02-02,14000.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-01-31,10700.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-01-31,14000.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-01-26,10600.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-01-26,13800.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-01-24,10600.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-01-24,13800.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-01-19,10600.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-01-19,13800.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-01-17,10600.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-01-17,13800.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-01-12,10400.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-01-12,13600.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-01-10,10400.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-01-10,13600.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-01-05,10000.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-01-05,13200.0
Gạo NL 25% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-01-03,10000.0
Gạo XK 5% tấm,Kiên Giang,Thu mua,CTV địa phương,2024-01-03,13200.0
Gạo thơm Đài Loan (trong),An Giang,Thương lái thu mua,CTV địa phương,2023-12-20,21900.0
Gạo NL 15%,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-12-19,10500.0
Gạo NL 25% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-12-19,9600.0
Gạo XK 5% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-12-19,12800.0
Gạo thơm Đài Loan (trong),An Giang,Thương lái thu mua,CTV địa phương,2023-12-18,21800.0
Gạo NL 15%,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-12-14,10300.0
Gạo NL 25% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-12-14,9400.0
Gạo XK 5% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-12-14,12600.0
Gạo thơm Đài Loan (trong),An Giang,Thương lái thu mua,CTV địa phương,2023-12-13,21800.0
Gạo NL 15%,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-12-12,10300.0
Gạo NL 25% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-12-12,9400.0
Gạo XK 5% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-12-12,12600.0
Gạo thơm Đài Loan (trong),An Giang,Thương lái thu mua,CTV địa phương,2023-12-11,21800.0
Gạo NL 15%,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-12-07,10300.0
Gạo NL 25% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-12-07,9400.0
Gạo XK 5% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-12-07,12600.0
Gạo thơm Đài Loan (trong),An Giang,Thương lái thu mua,CTV địa phương,2023-12-06,21900.0
Gạo NL 15%,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-12-05,10100.0
Gạo NL 25% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-12-05,9200.0
Gạo XK 5% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-12-05,12400.0
Gạo thơm Đài Loan (trong),An Giang,Thương lái thu mua,CTV địa phương,2023-12-04,21700.0
Gạo NL 15%,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-11-30,10100.0
Gạo NL 25% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-11-30,9200.0
Gạo XK 5% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-11-30,12400.0
Gạo thơm Đài Loan (trong),An Giang,Thương lái thu mua,CTV địa phương,2023-11-29,21700.0
Gạo NL 15%,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-11-28,10100.0
Gạo NL 25% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-11-28,9200.0
Gạo XK 5% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-11-28,12400.0
Gạo thơm Đài Loan (trong),An Giang,Thương lái thu mua,CTV địa phương,2023-11-27,21700.0
Gạo NL 15%,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-11-23,10100.0
Gạo NL 25% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-11-23,9200.0
Gạo XK 5% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-11-23,12400.0
Gạo thơm Đài Loan (trong),An Giang,Thương lái thu mua,CTV địa phương,2023-11-22,21700.0
Gạo NL 15%,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-11-21,10000.0
Gạo NL 25% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-11-21,9000.0
Gạo XK 5% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-11-21,12300.0
Gạo thơm Đài Loan (trong),An Giang,Thương lái thu mua,CTV địa phương,2023-11-20,21700.0
Gạo NL 15%,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-11-16,10000.0
Gạo NL 25% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-11-16,9000.0
Gạo XK 5% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-11-16,12300.0
Gạo Sóc thường,An Giang,Thương lái thu mua,CTV địa phương,2023-11-15,20000.0
Gạo thơm Đài Loan (trong),An Giang,Thương lái thu mua,CTV địa phương,2023-11-15,21500.0
Gạo NL 15%,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-11-14,10000.0
Gạo NL 25% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-11-14,9000.0
Gạo XK 5% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-11-14,12300.0
Gạo Sóc thường,An Giang,Thương lái thu mua,CTV địa phương,2023-11-13,20000.0
Gạo thơm Đài Loan (trong),An Giang,Thương lái thu mua,CTV địa phương,2023-11-13,21500.0
Gạo NL 15%,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-11-09,10000.0
Gạo NL 25% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-11-09,9000.0
Gạo XK 5% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-11-09,12300.0
Gạo Sóc thường,An Giang,Thương lái thu mua,CTV địa phương,2023-11-08,19700.0
Gạo thơm Đài Loan (trong),An Giang,Thương lái thu mua,CTV địa phương,2023-11-08,21200.0
Gạo NL 15%,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-11-07,9800.0
Gạo NL 25% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-11-07,8800.0
Gạo XK 5% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-11-07,12100.0
Gạo Sóc thường,An Giang,Thương lái thu mua,CTV địa phương,2023-11-06,19700.0
Gạo thơm Đài Loan (trong),An Giang,Thương lái thu mua,CTV địa phương,2023-11-06,21200.0
Gạo NL 15%,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-11-02,9800.0
Gạo NL 25% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-11-02,8800.0
Gạo XK 5% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-11-02,12100.0
Gạo Sóc thường,An Giang,Thương lái thu mua,CTV địa phương,2023-11-01,19500.0
Gạo thơm Đài Loan (trong),An Giang,Thương lái thu mua,CTV địa phương,2023-11-01,21000.0
Gạo NL 15%,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-10-31,9800.0
Gạo NL 25% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-10-31,8800.0
Gạo XK 5% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-10-31,12100.0
Gạo Sóc thường,An Giang,Thương lái thu mua,CTV địa phương,2023-10-30,19500.0
Gạo thơm Đài Loan (trong),An Giang,Thương lái thu mua,CTV địa phương,2023-10-30,21000.0
Gạo NL 15%,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-10-26,9900.0
Gạo NL 25% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-10-26,8900.0
Gạo XK 5% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-10-26,12200.0
Gạo Sóc thường,An Giang,Thương lái thu mua,CTV địa phương,2023-10-25,19500.0
Gạo thơm Đài Loan (trong),An Giang,Thương lái thu mua,CTV địa phương,2023-10-25,21000.0
Gạo NL 15%,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-10-24,9900.0
Gạo NL 25% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-10-24,8900.0
Gạo XK 5% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-10-24,12200.0
Gạo Sóc thường,An Giang,Thương lái thu mua,CTV địa phương,2023-10-23,19500.0
Gạo thơm Đài Loan (trong),An Giang,Thương lái thu mua,CTV địa phương,2023-10-23,21000.0
